airson,’s,gun,19
fios,le,cinnt,19
a,chumail,air,19
a,bhuileachadh,air,19
seo,a’,chiad,19
gu,math,ainmeil,19
a,rèir,na,19
muinntir,na,h-alba,19
nuair,a,thòisich,19
a,dhol,à,19
dhol,à,bith,19
cionn,na,mara,19
is,dà,cheud,19
innsidh,mi,tuilleadh,19
taobh,siar,na,19
fad,ùine,mhòr,19
alasdair,mac,mhaighstir,19
an,fhear,eile,19
na,h-ainmean,a,19
sìos,an,rathad,19
ann,am,badeigin,19
air,an,fhearann,19
dèidh,sin,chaidh,19
sin,’s,dòcha,19
gu,math,eadar-dhealaichte,19
an,dùthaich,sin,19
math,’s,a,19
an,dùn,eideann,19
air,an,litir,19
do,rinn,iad,19
a-steach,don,taigh,19
“tha,mi,ag,19
mar,a,rinn,19
thuirt,an,duine,19
mar,is,trice,18
àite,sam,bith,18
eile,nuair,a,18
na,h-alba,ach,18
do,lorg,mi,18
sin,gam,thoirt,18
ann,anns,a’,18
a,fhuair,mi,18
ann,an,diofar,18
ach,a,bheil,18
bruidhinn,ann,an,18
am,fear,mu,18
anns,an,treas,18
sin,aig,an,18
ann,eadar,an,18
sàs,ann,am,18
eòlach,air,mar,18
chur,air,chois,18
gu,leth,bliadhna,18
an,latha,mu,18
bhith,a’,faighinn,18
a,chur,crìoch,18
air,an,sgeulachd,18
a’,dèanamh,sin,18
air,falbh,leis,18
fios,agaibh,gu,18
a’,fàs,air,18
b’,urrainn,dhomh,18
fon,ghrèin,a,18
taobh,a-muigh,an,18
ʼs,a,dhà,18
toiseach,ann,an,18
ri,a,linn,18
stèidhichte,ann,an,18
thiodhlacadh,ann,an,18
feumaidh,mi,aideachadh,18
a,chanar,ris,18
a’,cur,na,18
