lag,30,
thaghadh,30,
uisge-bheatha,30,
poileas,30,
èiginn,30,
cheannard,30,
urras,30,
fàileadh,30,
caimbeulach,30,
bitheadh,30,
bhàin,30,
dàmhair,30,
maraichean,30,
shrath,30,
chòigeamh,30,
cainnt,30,
daimh,30,
iuchar,30,
aithrisean,30,
dha-rìreabh,30,
labhairt,30,
ghiblean,30,
deòrsa,30,
fireann,30,
deuchainn,30,
gobhair,30,
maighstir,29,
troigh,29,
cuidhteas,29,
fallain,29,
sìorraidh,29,
sgeir,29,
binn,29,
at,29,
dhè,29,
phoit,29,
gheibhear,29,
soithichean,29,
mucan-mara,29,
aodann,29,
taigh-òsta,29,
fulang,29,
sinnsirean,29,
cianail,29,
ear-thuath,29,
rionnagan,29,
dhòmhnall,29,
sàillibh,29,
shimidh,29,
dàil,29,
cliathaich,29,
sgeòil,29,
fiodh,29,
bogsa,29,
cobhair,29,
spèis,29,
you,29,
little,29,
sheachdain,29,
fiodha,29,
chuimein,29,
sgillinn,29,
sine,29,
ridirean,29,
phàrlamaid,29,
bhatail,29,
tubaist,29,
fèinne,29,
chainnt,29,
miann,28,
mi-fhìn,28,
chraoibh,28,
shùil,28,
seachdain-sa,28,
cluinnidh,28,
mheadhan,28,
chaolais,28,
cuimrigh,28,
ceithir-deug,28,
uaimh,28,
pòsta,28,
riut,28,
sona,28,
dèiligeadh,28,
iomallach,28,
ruigeadh,28,
odhar,28,
bhòrd,28,
seirbheis,28,
dìoghaltas,28,
murt,28,
cnuic,28,
bhitheadh,28,
