bho,bhith,42,
àite,ann,42,
bhith,cinnteach,42,
sin,a-mach,42,
le,cinnt,42,
rèir,aithris,42,
seann,daoine,42,
thoirt,don,41,
thoirt,gu,41,
ceangailte,ri,41,
aig,iain,41,
carson,nach,41,
dhuinn,gun,41,
obair,mar,41,
latha,eile,41,
chuid,as,41,
à,bith,41,
feumaidh,gun,41,
air,dòigh,41,
sin,chuir,41,
dhol,don,41,
dh’fhalbh,iad,41,
gàidhlig,ann,41,
de,dhaoine,41,
mi,nach,41,
aige,ri,41,
againn,ann,40,
nach,b’,40,
ceann,greis,40,
ars,esan,40,
chionn,beagan,40,
chaidh,fhoillseachadh,40,
chanadh,daoine,40,
fear,air,40,
sin,as,40,
ainmeil,air,40,
aon,turas,40,
gur,dòcha,40,
àite,ris,40,
blàr,chùil,40,
sibh,fhèin,40,
fo,smachd,40,
mac,mhaighstir,40,
ainm,gàidhlig,40,
dìreach,mar,39,
iongantach,mura,39,
taobh,sear,39,
le,fear,39,
mus,deach,39,
do,thill,39,
do,dhaoine,39,
aig,aois,39,
gach,bliadhna,39,
air,tighinn,39,
falbh,bho,39,
dol,gu,39,
oidhche,sin,39,
gu,h-àrd,39,
ar,fhichead,39,
in,the,39,
làimh,eile,39,
new,zealand,39,
falbh,bhon,38,
air,thoiseach,38,
air,duine,38,
is,mar,38,
sgàth,’s,38,
bheil,fios,38,
fhìrinn,innse,38,
bhon,uair,38,
air,chois,38,
iad,le,38,
ars,ise,38,
no,mar,38,
leis,fhèin,38,
eile,airson,38,
fhèin,’s,38,
obair,ann,38,
leòr,ach,38,
air,do,38,
air,baile,38,
duine,aice,38,
taobh,siar,38,
fios,aige,38,
duine,ann,38,
dèidh,dha,38,
dragh,air,38,
le,sin,38,
ach,anns,38,
glè,bheag,38,
t-siathamh,linn,38,
gu,ìre,38,
tadhal,air,37,
air,seann,37,
smaoineachadh,air,37,
math,inntinneach,37,
is,ceud,37,
dè,cho,37,
smaoineachadh,gu,37,
math,gu,37,
cinnteach,gun,37,
canaidh,iad,37,
beurla,’s,37,
air,dà,37,
tighinn,gu,37,
eile,de,37,
innis,tìle,37,
ach,mar,36,
fhaighinn,air,36,
dà,mhìle,36,
dòchas,gun,36,
às,aonais,36,
dà,rud,36,
sin,thug,36,
iad,fhèin,36,
do,dhuine,36,
thoirt,seachad,36,
buaidh,air,36,
leòr,airson,36,
ghabh,iad,36,
iad,airson,36,
cinnteach,gu,36,
eilein,sgitheanaich,36,
air,mòran,36,
seo,thuirt,36,
dhuibh,dè,36,
sin,fhuair,36,
phàirt,dhen,36,
mòran,dhen,36,
dìreach,air,36,
fuireach,air,36,
goirid,às,36,
rud,sam,36,
là,eile,36,
canaidh,mi,35,
agaibh,fhèin,35,
bu,shine,35,
ach,rinn,35,
t-ainm,air,35,
gu,luath,35,
bruidhinn,air,35,
faclan,sin,35,
iomradh,air,35,
àite,sin,35,
h-uile,càil,35,
b’,ann,35,
air,chuairt,35,
thàinig,mi,35,
bidh,daoine,35,
chuir,sin,35,
fàgaidh,mi,35,
dhiubh,sin,35,
tarsainn,air,34,
is,gu,34,
sin,far,34,
aig,bonn,34,
gach,duine,34,
agaibh,gu,34,
do,thòisich,34,
beagan,bhliadhnaichean,34,
urrainn,do,34,
aig,amannan,34,
furasta,gu,34,
aca,ri,34,
fhear,eile,34,
gu,h-obann,34,
ach,fhuair,34,
bheachd,gum,34,
daoine,ris,34,
canaidh,daoine,34,
ann,bho,34,
alasdair,mac,34,
air,muinntir,34,
bhuineas,do,34,
sin,gun,34,
gun,teagamh,34,
fios,agam,34,
do,luchd-ionnsachaidh,33,
cò,às,33,
gu,siar,33,
thog,iad,33,
beachdachadh,air,33,
dheireadh,dhen,33,
duine,aca,33,
thu,fhèin,33,
mhòr,aig,33,
ach,bu,33,
dh’aindeoin,sin,33,
thill,iad,33,
ath,mhadainn,33,
air,iain,33,
cuid,eile,33,
bu,mhiosa,33,
ris,fhèin,33,
is,gun,33,
air,ainmeachadh,33,
ach,gun,33,
coltach,nach,33,
gàidhlig,’s,33,
mo,charaid,32,
cia,mheud,32,
ann,fhathast,32,
co-ionann,ri,32,
chèilidh,air,32,
aca,airson,32,
sgrìobhadh,le,32,
choimhead,air,32,
bhith,ri,32,
às,leth,32,
ach,aig,32,
ann,uaireigin,32,
no,ann,32,
sinn,gu,32,
suas,ri,32,
phàirt,de,32,
eile,dhen,32,
dheireadh,thall,32,
dhùn,bheagain,32,
beò,anns,32,
beò,ann,32,
feitheamh,ris,32,
clann,ʼic,32,
fhathast,beò,32,
dh’fhaighnich,mi,32,
ghabh,mi,32,
ainm,air,32,
mun,cuairt,32,
leugh,mi,31,
mus,d’,31,
aon,seòrsa,31,
alba,is,31,
beannachd,leibh,31,
eilean,beag,31,
buileach,cinnteach,31,
dol,ga,31,
stàitean,aonaichte,31,
uill,seo,31,
dèidh,greis,31,
iad,nan,31,
chòir,dhomh,31,
gu,gàidhlig,31,
fheàrr,leam,31,
dhol,ann,31,
bidh,cuid,31,
bheil,sinn,31,
leithid,ann,31,
sa,mhonadh,31,
seasamh,airson,31,
faclair,dwelly,31,
gu,sònraichte,31,
dhèanamh,ann,31,
air,fhichead,31,
taic,do,31,
cuimhne,agaibh,31,
chaidh,mu,31,
do,chaochail,31,
dha,ach,31,
don,àite,31,
dh’inbhir,nis,31,
do,chloinn,31,
as,àirde,31,
às,ùr,31,
dheth,gu,31,
fear,ann,31,
anns,gach,31,
aca,ach,31,
ràdh,gum,31,
as,t-earrach,31,
dheth,gur,31,
dèidh,làimh,31,
rudan,mar,31,
fios,againn,30,
àm,seo,30,
mi,tarsainn,30,
innse,dhomh,30,
ach,ma,30,
gàidhlig,ach,30,
chiad,turas,30,
thoirt,dhuibh,30,
ʼs,gun,30,
leòr,air,30,
comasach,air,30,
droch,shìde,30,
bheachd,nach,30,
h-uile,rud,30,
mi,anns,30,
guth,air,30,
eile,aig,30,
fhaca,mi,30,
do,rugadh,30,
dhiubh,air,30,
a-steach,gu,30,
bidh,sinn,30,
agaibh,air,30,
ach,dhiùlt,30,
gu,muir,30,
don,eaglais,30,
fhèin,mar,30,
de,sheòrsa,30,
faighinn,air,30,
bhuineadh,don,30,
à,fianais,30,
srath,spè,30,
iad,aig,30,
ann,oir,30,
dèidh,blàr,30,
as,fhaide,30,
pìos,beag,30,
chuid,mhòr,30,
bhiodh,sin,30,
ann,dìreach,30,
ach,feumaidh,30,
“a,bheil,30,
gheibh,thu,30,
smaoineachadh,gur,30,
thachair,sin,30,
inbhir,ùige,30,
bhon,t-seann,29,
rìgh,air,29,
sinn,dè,29,
lios,mòr,29,
agaibh,dè,29,
as,aithne,29,
nach,ann,29,
bu,toigh,29,
air,fhèin,29,
rathad,dhachaigh,29,
cur,às,29,
mi,riamh,29,
iain,air,29,
ach,mus,29,
dùil,gur,29,
iad,anns,29,
mi,ri,29,
meòrachadh,air,29,
air,sàillibh,29,
chaidh,iain,29,
m’,aire,29,
feumaidh,sinn,29,
air,talamh,29,
gun,dèanadh,29,
gheibh,sibh,28,
eadar-dhealaichte,bho,28,
ceann-cinnidh,nan,28,
iain,mac,28,
thoirt,a-mach,28,
cruinn,còmhla,28,
aca,fhèin,28,
ach,thug,28,
thu,air,28,
dòigh,sin,28,
eile,ach,28,
innse,do,28,
dol,seachad,28,
chanas,daoine,28,
sear,air,28,
ann,chaidh,28,
motha,de,28,
aige,airson,28,
chaluim,chille,28,
nuair,nach,28,
fad,air,28,
sin,oir,28,
biodh,daoine,28,
eagal,air,28,
sibh,riamh,28,
nas,fhaide,28,
coimhead,coltach,28,
dhuibh,mar,28,
oir,bidh,28,
mar,gun,28,
chur,don,28,
ionnsaigh,air,28,
eadar,dà,28,
ge-tà,ach,28,
t-eagal,air,28,
car,annasach,28,
dèidh,gun,28,
gu,àite,28,
litir,mu,28,
ann,as,28,
ach,thàinig,28,
measg,sin,28,
gàidhlig,airson,28,
feadhainn,dhiubh,28,
taigh,mòr,28,
dhiubh,ann,28,
alba,ach,28,
a-mach,gur,28,
chionn,’s,28,
tro,thìde,28,
mi,seachad,28,
ann,nach,28,
air,bruach,28,
àm,ud,28,
droch,fhear,28,
aig,daoine,27,
daoine,eile,27,
àite,anns,27,
aige,mar,27,
b’,fhaide,27,
air,turas,27,
sin,agaibh,27,
ùr,air,27,
dol,ann,27,
leis,nach,27,
‘a,bheil,27,
don,chladach,27,
ann,far,27,
the,gaelic,27,
as,t-fhoghar,27,
cinnteach,nach,27,
dhèanamh,de,27,
sinn,ann,27,
dòchas,nach,27,
thall,thairis,27,
ceud,is,27,
do,chòrd,27,
ach,thuirt,27,
aige,gu,27,
iad,dhen,27,
seo,chaidh,27,
leòr,de,27,
air,beinn,27,
don,rìgh,27,
aon,dòigh,27,
gu,nàdarrach,27,
ris,ann,27,
agam,dhuibh,27,
bhiodh,ann,27,
coireach,ri,27,
chur,ann,27,
falbh,a-mach,27,
no,’s,27,
bu,mhò,27,
facal,gàidhlig,27,
bhaile,sin,27,
bhith,anns,26,
mi,’n,26,
gu,tur,26,
nan,lochlannach,26,
dh’fhàg,iad,26,
iad,cho,26,
air,gu,26,
is,air,26,
ach,chuir,26,
a-mach,don,26,
fon,ghrèin,26,
fear,as,26,
sàs,anns,26,
cuideachd,ach,26,
mi,ràdh,26,
mòr,ri,26,
taic,bho,26,
nach,d’,26,
sìos,air,26,
do,sgrìobh,26,
às,do,26,
fear,aig,26,
cur,air,26,
chiad,rann,26,
aig,fear,26,
nach,fhaigheadh,26,
dhachaigh,leis,26,
sa,mhionaid,26,
ceann,shuas,26,
fear,dhen,26,
sin,ceart,26,
don,sgìre,26,
b’,ainmeile,26,
bruidhinn,ris,26,
math,’s,26,
deoch,làidir,26,
ri,dhol,26,
tè,dhiubh,26,
