aig,cridhe,17,
freagarrach,airson,17,
fhaighinn,airson,17,
gun,tàinig,17,
mus,tèid,17,
mi,fhathast,17,
bho,thòisich,17,
ghàidhlig,ghlaschu,17,
dol,aig,17,
fuireach,air,17,
buileach,cho,17,
air,a',17,
gu,h-àraid,17,
fada,nas,17,
h-alba,air,17,
mòr,ostaig,17,
le,taic,17,
ann,leis,17,
the,highlands,17,
inbhir,pheofharain,17,
kind,of,17,
de,shoilleireachd,17,
aig,fèis,17,
aig,shona,17,
ach,b’,16,
mhòr-chuid,de,16,
dheidhinn,sin,16,
mo,sheanair,16,
ma,thèid,16,
ach,chaidh,16,
ann,uill,16,
air,beulaibh,16,
seo,balaich,16,
sin,bhiodh,16,
dè,mar,16,
fear,seo,16,
chiad,fhacal,16,
fios,a’m,16,
den,bhliadhna,16,
measail,air,16,
h-uile,seòrsa,16,
rèir,choltais,16,
he,was,16,
ceud,gu,16,
nach,urrainn,16,
uair,sam,16,
sin,rud,16,
sin,fìor,16,
dèiligeadh,ri,16,
gabhail,àite,16,
airson,gach,16,
mi,uabhasach,16,
sinn,aig,16,
ceangailte,ris,16,
atharrachadh,gu,16,
à,bith,16,
cur,às,16,
math,ach,16,
aon,duine,16,
dhèanamh,’s,16,
leth-cheud,bliadhna,16,
‘s,air,16,
agam,airson,16,
a-steach,ann,16,
cuideachd,chaidh,16,
that,they,16,
do,thòisich,16,
b’,fheudar,16,
iad,a',16,
ullachadh,airson,16,
dèiligeadh,ris,16,
cho,faisg,16,
a-staigh,air,16,
fhaide,air,16,
iad,anns,16,
chì,mi,16,
thu,leas,16,
eile,airson,16,
crìoch,air,16,
dèidh,dha,16,
seann,daoine,16,
cothrom,air,16,
dùil,againn,16,
chuir,sinn,16,
fios,aig,16,
dhan,àite,16,
dèanamh,rudan,16,
toirt,sùil,16,
math,trang,16,
bheil,barrachd,16,
bheir,sinn,16,
dàrna,leth,16,
fàs,suas,16,
air,barrachd,16,
air,eachdraidh,16,
loch,abar,16,
tighinn,bho,16,
air,cùlaibh,16,
còmhla,airson,16,
a-steach,airson,16,
eile,cuideachd,16,
dhan,sgìre,16,
dhan,chloinn,16,
còmhla,ann,16,
dhol,gu,16,
cuid,dhe,16,
as,àbhaist,16,
will,be,16,
that,the,16,
daoine,bho,16,
‘s,nach,16,
loch,baghasdail,16,
beag,nas,16,
bheachd,gu,16,
‘s,nan,16,
have,been,16,
into,the,16,
to,make,16,
maclaomainn,bbc,16,
sa,chiad,16,
eileen,nicdhòmhnaill,16,
up,to,16,
dh’,fheumadh,16,
cudromach,‘s,16,
loch,nam,16,
nam,madadh,16,
ràdh,rium,15,
thig,iad,15,
math,ri,15,
às,gach,15,
sin,nach,15,
dh’fhàg,mi,15,
smaointinn,gum,15,
as,ùr,15,
a-nis,gu,15,
pàirt,den,15,
còrdadh,ri,15,
is,gu,15,
math,furasta,15,
mi,nach,15,
bhiodh,mo,15,
sin,'s,15,
seo,beul,15,
beul,chainnt,15,
eòlach,gu,15,
chanadh,tu,15,
bhiodh,sin,15,
nan,caorach,15,
mi,aig,15,
ach,co-dhiù,15,
ann,an-dràsta,15,
bhith,mar,15,
cho,dona,15,
daoine,gu,15,
seo,alleluia,15,
cuid,eile,15,
math,’s,15,
’s,iomadh,15,
sibh,gu,15,
barrachd,air,15,
sin,so,15,
san,sgoil,15,
gan,dèanamh,15,
mar,bu,15,
mus,tig,15,
dòchas,nach,15,
agam,fhèin,15,
as,ùire,15,
agad,ann,15,
eachdraidh,nan,15,
to,have,15,
t-eilean,sgitheanach,15,
iomadh,bliadhna,15,
thu,cho,15,
mòr,ri,15,
ais,ann,15,
bit,of,15,
uill,sin,15,
fhichead,bliadhna,15,
chur,suas,15,
iad,ri,15,
gabhail,ris,15,
ach,an-diugh,15,
an-diugh,air,15,
agam,ach,15,
bho,thùs,15,
ann,'s,15,
iomadh,rud,15,
air,tachairt,15,
againn,ach,15,
iomadach,rud,15,
sinn,airson,15,
iain,macillemhìcheil,15,
phort,rìgh,15,
seo,fhathast,15,
fhèin,math,15,
cur,a-mach,15,
rudeigin,air,15,
airson,mo,15,
it,is,15,
there,is,15,
ann,a-nise,15,
so,we,15,
thar,nam,15,
if,you,15,
againn,fhìn,15,
bruidhinn,gàidhlig,15,
pàirt,ann,15,
nise,chaidh,15,
cudromach,airson,15,
sgàth,‘s,15,
dhèanamh,anns,15,
bhith,a',15,
daoine,òga,15,
do,mhuinntir,15,
dhen,bheachd,15,
mi,dol,15,
aithris-sa,aig,15,
tighinn,bhon,15,
là,steòrnabhagh,15,
some,of,15,
air,bhonn,15,
sgoil,ùr,15,
able,to,15,
rim,faicinn,15,
it,would,15,
we,had,15,
sgìre,air,15,
oilthigh,ghlaschu,15,
gibb,bbc,15,
dol,airson,14,
luath,‘s,14,
creidsinn,gun,14,
ach,bhiodh,14,
aca,anns,14,
thogail,air,14,
mo,phàrantan,14,
mus,deach,14,
chaidh,thu,14,
agad,gu,14,
